"ticker","type_stock","date_approval","value_cash","ratio","corporate_action","last_date_prior_ex","date_closing_price_prior_ex_date","closing_price_prior_ex_date","quoted_per_shares","corporate_action_price","last_date_time_prior_ex"
"DASA3","ON","2019-12-23","0,56343302687","1,0","JRS CAP PROPRIO","2019-12-30","2019-12-30","57,71","1,0","0,976318","2019-12-30T00:00:00"
"DASA3","ON","2020-12-30","0,28539720219","1,0","JRS CAP PROPRIO","2021-01-12","2021-01-12","90,0","1,0","0,317108","2021-01-12T00:00:00"
"DASA3","ON","2021-12-21","0,30124582748","1,0","JRS CAP PROPRIO","2021-12-27","2021-12-27","33,36","1,0","0,903015","2021-12-27T00:00:00"
"DASA3","ON","2022-12-20","0,09695042045","1,0","JRS CAP PROPRIO","2022-12-26","2022-12-26","14,0","1,0","0,692503","2022-12-26T00:00:00"
"DIRR3","ON","2015-04-28","0,1818012","1,0","DIVIDENDO","2015-04-28","2015-04-28","6,4","1,0","2,840644","2015-04-28T00:00:00"
"DIRR3","ON","2015-07-21","0,27064811","1,0","DIVIDENDO","2015-07-22","2015-07-22","4,34","1,0","6,236132","2015-07-22T00:00:00"
"DIRR3","ON","2016-07-04","0,27340523","1,0","DIVIDENDO","2016-07-07","2016-07-07","5,63","1,0","4,856221","2016-07-07T00:00:00"
"DIRR3","ON","2018-09-03","0,612289","1,0","DIVIDENDO","2018-10-01","2018-10-01","6,81","1,0","8,991028","2018-10-01T00:00:00"
"DIRR3","ON","2019-03-11","0,38","1,0","DIVIDENDO","2019-03-14","2019-03-14","9,54","1,0","3,983229","2019-03-14T00:00:00"
"DIRR3","ON","2019-10-09","0,5","1,0","DIVIDENDO","2019-10-14","2019-10-14","12,99","1,0","3,849115","2019-10-14T00:00:00"
"DIRR3","ON","2020-10-05","0,81","1,0","DIVIDENDO","2020-10-09","2020-10-09","14,75","1,0","5,491525","2020-10-09T00:00:00"
"DIRR3","ON","2021-05-10","0,69","1,0","DIVIDENDO","2021-05-19","2021-05-19","14,25","1,0","4,842105","2021-05-19T00:00:00"
"DIRR3","ON","2022-07-11","0,47","1,0","DIVIDENDO","2022-07-14","2022-07-14","11,64","1,0","4,037801","2022-07-14T00:00:00"
"DIRR3","ON","2022-12-08","0,7","1,0","DIVIDENDO","2022-12-16","2022-12-16","14,35","1,0","4,878049","2022-12-16T00:00:00"
"DXCO3","ON","2015-02-04","0,065126956","1,0","JRS CAP PROPRIO","2015-02-05","2015-02-05","7,85","1,0","0,829643","2015-02-05T00:00:00"
"DXCO3","ON","2015-07-27","0,051528719","1,0","JRS CAP PROPRIO","2015-07-28","2015-07-28","7,0","1,0","0,736125","2015-07-28T00:00:00"
"DXCO3","ON","2015-12-16","0,26678667","1,0","JRS CAP PROPRIO","2015-12-17","2015-12-17","6,11","1,0","4,366394","2015-12-17T00:00:00"
"DXCO3","ON","2017-02-08","0,00877980041","1,0","DIVIDENDO","2017-02-14","2017-02-14","8,8","1,0","0,09977","2017-02-14T00:00:00"
"DXCO3","ON","2017-12-11","0,08826330461","1,0","JRS CAP PROPRIO","2017-12-14","2017-12-14","8,73","1,0","1,011034","2017-12-14T00:00:00"
"DXCO3","ON","2018-12-13","0,3771100894","1,0","DIVIDENDO","2018-12-18","2018-12-18","12,0","1,0","3,142584","2018-12-18T00:00:00"
"DXCO3","ON","2018-12-13","0,4153600496","1,0","JRS CAP PROPRIO","2018-12-18","2018-12-18","12,0","1,0","3,461334","2018-12-18T00:00:00"
"DXCO3","ON","2019-12-11","0,3734054776","1,0","JRS CAP PROPRIO","2019-12-16","2019-12-16","15,38","1,0","2,427864","2019-12-16T00:00:00"
"DXCO3","ON","2020-12-08","0,3143821646","1,0","JRS CAP PROPRIO","2020-12-11","2020-12-11","18,67","1,0","1,683889","2020-12-11T00:00:00"
"DXCO3","ON","2021-02-08","0,43442952264","1,0","DIVIDENDO","2021-02-17","2021-02-17","18,6","1,0","2,335643","2021-02-17T00:00:00"
"DXCO3","ON","2021-12-09","0,24654277305","1,0","DIVIDENDO","2021-12-14","2021-12-14","19,47","1,0","1,26627","2021-12-14T00:00:00"
"DXCO3","ON","2021-12-09","1,03414414662","1,0","JRS CAP PROPRIO","2021-12-14","2021-12-14","19,47","1,0","5,311475","2021-12-14T00:00:00"
"DXCO3","ON","2022-12-08","0,3390183368","1,0","JRS CAP PROPRIO","2022-12-14","2022-12-14","7,36","1,0","4,606227","2022-12-14T00:00:00"
"ECOR3","ON","2015-05-14","0,42391983373","1,0","DIVIDENDO","2015-05-14","2015-05-14","9,04","1,0","4,689379","2015-05-14T00:00:00"
"ECOR3","ON","2016-11-04","0,077296714","1,0","DIVIDENDO","2016-11-09","2016-11-09","9,21","1,0","0,839269","2016-11-09T00:00:00"
"ECOR3","ON","2016-11-04","0,186040717","1,0","DIVIDENDO","2016-11-09","2016-11-09","9,21","1,0","2,019986","2016-11-09T00:00:00"
"ECOR3","ON","2017-03-24","0,188714533","1,0","DIVIDENDO","2017-03-29","2017-03-29","8,8","1,0","2,144483","2017-03-29T00:00:00"
"ECOR3","ON","2017-10-27","0,233617112","1,0","DIVIDENDO","2017-11-01","2017-11-01","12,17","1,0","1,919615","2017-11-01T00:00:00"
"ECOR3","ON","2018-04-25","0,372793607","1,0","DIVIDENDO","2018-04-30","2018-04-30","9,95","1,0","3,746669","2018-04-30T00:00:00"
"ECOR3","ON","2018-10-30","0,285668031","1,0","DIVIDENDO","2018-11-05","2018-11-05","9,59","1,0","2,978812","2018-11-05T00:00:00"
"ECOR3","ON","2018-10-30","0,063643035","1,0","DIVIDENDO","2018-11-05","2018-11-05","9,59","1,0","0,66364","2018-11-05T00:00:00"
"ECOR3","ON","2022-11-30","0,00758718728","1,0","DIVIDENDO","2022-12-05","2022-12-05","4,0","1,0","0,18968","2022-12-05T00:00:00"
"EGIE3","ON","2015-04-30","0,2636276932","1,0","DIVIDENDO","2015-05-08","2015-05-08","36,8","1,0","0,71638","2015-05-08T00:00:00"
"EGIE3","ON","2015-07-24","0,4768763081","1,0","DIVIDENDO","2015-08-20","2015-08-20","34,5","1,0","1,38225","2015-08-20T00:00:00"
"EGIE3","ON","2015-11-06","0,4810475006","1,0","JRS CAP PROPRIO","2015-11-23","2015-11-23","36,4","1,0","1,321559","2015-11-23T00:00:00"
"EGIE3","ON","2016-04-14","0,3209526559","1,0","DIVIDENDO","2016-05-10","2016-05-10","37,35","1,0","0,859311","2016-05-10T00:00:00"
"EGIE3","ON","2016-07-28","0,9884403986","1,0","DIVIDENDO","2016-08-08","2016-08-08","42,8","1,0","2,30944","2016-08-08T00:00:00"
"EGIE3","ON","2016-10-27","0,6625893121","1,0","JRS CAP PROPRIO","2016-11-10","2016-11-10","37,02","1,0","1,789814","2016-11-10T00:00:00"
"EGIE3","ON","2017-04-17","0,6275749291","1,0","DIVIDENDO","2017-05-29","2017-05-29","33,51","1,0","1,872799","2017-05-29T00:00:00"
"EGIE3","ON","2017-07-27","1,4384206188","1,0","DIVIDENDO","2017-08-09","2017-08-09","35,79","1,0","4,019057","2017-08-09T00:00:00"
"EGIE3","ON","2017-10-26","0,6503333249","1,0","JRS CAP PROPRIO","2017-11-09","2017-11-09","37,71","1,0","1,724565","2017-11-09T00:00:00"
"EGIE3","ON","2018-04-11","0,9755096548","1,0","DIVIDENDO","2018-04-23","2018-04-23","37,3","1,0","2,615307","2018-04-23T00:00:00"
"EGIE3","ON","2018-08-08","1,7557267392","1,0","DIVIDENDO","2018-08-20","2018-08-20","37,35","1,0","4,700741","2018-08-20T00:00:00"
"EGIE3","ON","2018-10-31","1,0","1,0","DIVIDENDO","2018-11-12","2018-11-12","41,4","1,0","2,415459","2018-11-12T00:00:00"
"EGIE3","ON","2018-10-31","0,4865626949","1,0","JRS CAP PROPRIO","2018-12-26","2018-12-26","33,02","1,0","1,473539","2018-12-26T00:00:00"
"EGIE3","ON","2019-04-26","0,09400692","1,0","DIVIDENDO","2019-05-06","2019-05-06","42,66","1,0","0,220363","2019-05-06T00:00:00"
"EGIE3","ON","2019-11-05","0,4338619496","1,0","JRS CAP PROPRIO","2019-12-02","2019-12-02","46,85","1,0","0,926066","2019-12-02T00:00:00"
"EGIE3","ON","2019-11-05","1,0949497919","1,0","DIVIDENDO","2019-12-02","2019-12-02","46,85","1,0","2,337139","2019-12-02T00:00:00"
"EGIE3","ON","2020-07-30","0,8305737385","1,0","DIVIDENDO","2020-08-07","2020-08-07","46,24","1,0","1,796223","2020-08-07T00:00:00"
"EGIE3","ON","2020-12-15","0,2144797773","1,0","JRS CAP PROPRIO","2020-12-18","2020-12-18","44,91","1,0","0,477577","2020-12-18T00:00:00"
"EGIE3","ON","2020-12-15","0,6795603315","1,0","DIVIDENDO","2020-12-18","2020-12-18","44,91","1,0","1,51316","2020-12-18T00:00:00"
"EGIE3","ON","2021-04-28","0,7471177357","1,0","DIVIDENDO","2021-05-11","2021-05-11","40,15","1,0","1,860816","2021-05-11T00:00:00"
"EGIE3","ON","2021-08-05","0,9676321449","1,0","DIVIDENDO","2021-08-16","2021-08-16","38,17","1,0","2,535059","2021-08-16T00:00:00"
"EGIE3","ON","2021-12-09","0,0735359237","1,0","JRS CAP PROPRIO","2021-12-29","2021-12-29","38,59","1,0","0,190557","2021-12-29T00:00:00"
"EGIE3","ON","2022-02-14","0,782752408","1,0","DIVIDENDO","2022-02-24","2022-02-24","41,02","1,0","1,908221","2022-02-24T00:00:00"
"EGIE3","ON","2022-04-28","0,673831348","1,0","DIVIDENDO","2022-05-11","2022-05-11","41,86","1,0","1,609726","2022-05-11T00:00:00"
"EGIE3","ON","2022-08-02","0,708254224","1,0","DIVIDENDO","2022-08-16","2022-08-16","43,08","1,0","1,644044","2022-08-16T00:00:00"
"EGIE3","ON","2022-11-08","0,5794807287","1,0","DIVIDENDO","2022-11-21","2022-11-21","40,18","1,0","1,442212","2022-11-21T00:00:00"
"EGIE3","ON","2022-12-08","0,24511974553","1,0","JRS CAP PROPRIO","2022-12-22","2022-12-22","38,13","1,0","0,642853","2022-12-22T00:00:00"
"EGIE3","ON","2023-04-26","1,78344073619","1,0","DIVIDENDO","2023-05-08","2023-05-08","43,44","1,0","4,105527","2023-05-08T00:00:00"
"EGIE3","ON","2023-08-08","0,94027879765","1,0","DIVIDENDO","2023-08-21","2023-08-21","41,9","1,0","2,244102","2023-08-21T00:00:00"
"ELET3","ON","2019-04-29","0,048254365","1,0","RENDIMENTO","2019-04-29","2019-04-29","33,05","1,0","0,146004","2019-04-29T00:00:00"
"ELET3","ON","2019-04-29","0,8105715832","1,0","DIVIDENDO","2019-04-29","2019-04-29","33,05","1,0","2,452562","2019-04-29T00:00:00"
"ELET3","ON","2020-07-29","1,59085138596","1,0","DIVIDENDO","2020-07-29","2020-07-29","39,75","1,0","4,002142","2020-07-29T00:00:00"
"ELET3","ON","2020-07-29","0,03453351521","1,0","RENDIMENTO","2020-07-29","2020-07-29","39,75","1,0","0,086877","2020-07-29T00:00:00"
"ELET3","ON","2021-01-29","1,435129631","1,0","DIVIDENDO","2021-02-03","2021-02-03","31,72","1,0","4,524368","2021-02-03T00:00:00"
"ELET3","ON","2021-04-27","0,01936988362","1,0","RENDIMENTO","2021-04-27","2021-04-27","36,17","1,0","0,053552","2021-04-27T00:00:00"
"ELET3","ON","2021-04-27","0,94376677536","1,0","DIVIDENDO","2021-04-27","2021-04-27","36,17","1,0","2,609253","2021-04-27T00:00:00"
"ELET3","ON","2022-04-22","0,02185647546","1,0","RENDIMENTO","2022-04-22","2022-04-22","40,11","1,0","0,054491","2022-04-22T00:00:00"
"ELET3","ON","2022-04-22","0,71578248571","1,0","DIVIDENDO","2022-04-22","2022-04-22","40,11","1,0","1,784549","2022-04-22T00:00:00"
"ELET3","ON","2023-04-27","0,22092893755","1,0","DIVIDENDO","2023-04-27","2023-04-27","34,14","1,0","0,647126","2023-04-27T00:00:00"
"ELET6","PNB","2015-04-30","0,005868361","1,0","RENDIMENTO","2015-04-30","2015-04-30","8,85","1,0","0,066309","2015-04-30T00:00:00"
"ELET6","PNB","2015-04-30","0,097978573","1,0","JRS CAP PROPRIO","2015-04-30","2015-04-30","8,85","1,0","1,107103","2015-04-30T00:00:00"
"ELET6","PNB","2017-04-28","0,15857761112","1,0","RENDIMENTO","2017-04-28","2017-04-28","22,9","1,0","0,692479","2017-04-28T00:00:00"
"ELET6","PNB","2017-04-28","1,63369244005","1,0","JRS CAP PROPRIO","2017-04-28","2017-04-28","22,9","1,0","7,134028","2017-04-28T00:00:00"
"ELET6","PNB","2019-04-29","1,38863857404","1,0","DIVIDENDO","2019-04-29","2019-04-29","35,79","1,0","3,879962","2019-04-29T00:00:00"
"ELET6","PNB","2019-04-29","0,082667433","1,0","RENDIMENTO","2019-04-29","2019-04-29","35,79","1,0","0,230979","2019-04-29T00:00:00"
"ELET6","PNB","2020-07-29","0,03798686673","1,0","RENDIMENTO","2020-07-29","2020-07-29","40,58","1,0","0,09361","2020-07-29T00:00:00"
"ELET6","PNB","2020-07-29","1,74993652455","1,0","DIVIDENDO","2020-07-29","2020-07-29","40,58","1,0","4,312313","2020-07-29T00:00:00"
"ELET6","PNB","2021-01-29","1,578642595","1,0","DIVIDENDO","2021-02-03","2021-02-03","32,88","1,0","4,801224","2021-02-03T00:00:00"
"ELET6","PNB","2021-04-27","0,02130687198","1,0","RENDIMENTO","2021-04-27","2021-04-27","36,69","1,0","0,058073","2021-04-27T00:00:00"
"ELET6","PNB","2021-04-27","1,0381434529","1,0","DIVIDENDO","2021-04-27","2021-04-27","36,69","1,0","2,8295","2021-04-27T00:00:00"
"ELET6","PNB","2022-04-22","0,0456087736","1,0","RENDIMENTO","2022-04-22","2022-04-22","40,59","1,0","0,112365","2022-04-22T00:00:00"
"ELET6","PNB","2022-04-22","1,49365168208","1,0","DIVIDENDO","2022-04-22","2022-04-22","40,59","1,0","3,679851","2022-04-22T00:00:00"
"ELET6","PNB","2023-04-27","1,493651682","1,0","DIVIDENDO","2023-04-27","2023-04-27","38,32","1,0","3,897838","2023-04-27T00:00:00"
"EMBR3","ON","2015-03-03","0,04","1,0","JRS CAP PROPRIO","2015-03-16","2015-03-16","24,95","1,0","0,160321","2015-03-16T00:00:00"
"EMBR3","ON","2015-04-15","0,0218753","1,0","DIVIDENDO","2015-04-27","2015-04-27","22,45","1,0","0,09744","2015-04-27T00:00:00"
"EMBR3","ON","2015-06-11","0,04","1,0","JRS CAP PROPRIO","2015-06-22","2015-06-22","24,0","1,0","0,166667","2015-06-22T00:00:00"
"EMBR3","ON","2015-08-06","0,04","1,0","JRS CAP PROPRIO","2015-08-17","2015-08-17","23,45","1,0","0,170576","2015-08-17T00:00:00"
"EMBR3","ON","2015-12-10","0,04","1,0","JRS CAP PROPRIO","2015-12-21","2015-12-21","28,62","1,0","0,139762","2015-12-21T00:00:00"
"EMBR3","ON","2016-03-10","0,04","1,0","JRS CAP PROPRIO","2016-03-21","2016-03-21","23,05","1,0","0,173536","2016-03-21T00:00:00"
"EMBR3","ON","2016-06-09","0,04","1,0","JRS CAP PROPRIO","2016-06-20","2016-06-20","17,9","1,0","0,223464","2016-06-20T00:00:00"
"EMBR3","ON","2016-09-15","0,02","1,0","JRS CAP PROPRIO","2016-09-26","2016-09-26","14,63","1,0","0,136705","2016-09-26T00:00:00"
"EMBR3","ON","2017-03-08","0,04","1,0","JRS CAP PROPRIO","2017-03-20","2017-03-20","18,9","1,0","0,21164","2017-03-20T00:00:00"
"EMBR3","ON","2017-04-12","0,10190828","1,0","DIVIDENDO","2017-04-24","2017-04-24","15,63","1,0","0,652004","2017-04-24T00:00:00"
"EMBR3","ON","2017-06-02","0,04","1,0","JRS CAP PROPRIO","2017-06-12","2017-06-12","15,69","1,0","0,254939","2017-06-12T00:00:00"
"EMBR3","ON","2017-09-06","0,04","1,0","JRS CAP PROPRIO","2017-09-18","2017-09-18","18,56","1,0","0,215517","2017-09-18T00:00:00"
"EMBR3","ON","2017-12-14","0,09","1,0","JRS CAP PROPRIO","2017-12-22","2017-12-22","19,91","1,0","0,452034","2017-12-22T00:00:00"
"EMBR3","ON","2018-03-05","0,02","1,0","JRS CAP PROPRIO","2018-03-15","2018-03-15","20,82","1,0","0,096061","2018-03-15T00:00:00"
"EMBR3","ON","2018-04-12","0,07201612","1,0","DIVIDENDO","2018-04-23","2018-04-23","23,7","1,0","0,303865","2018-04-23T00:00:00"
"EMBR3","ON","2018-06-14","0,02","1,0","JRS CAP PROPRIO","2018-06-25","2018-06-25","23,99","1,0","0,083368","2018-06-25T00:00:00"
"EMBR3","ON","2018-09-13","0,01","1,0","DIVIDENDO","2018-09-24","2018-09-24","19,02","1,0","0,052576","2018-09-24T00:00:00"
"EMBR3","ON","2018-12-14","0,01","1,0","DIVIDENDO","2018-12-26","2018-12-26","21,47","1,0","0,046577","2018-12-26T00:00:00"
"ENAT3","ON","2015-04-17","0,15","1,0","DIVIDENDO","2015-04-17","2015-04-17","7,35","1,0","2,040816","2015-04-17T00:00:00"
"ENAT3","ON","2016-04-12","0,15","1,0","DIVIDENDO","2016-04-12","2016-04-12","4,4","1,0","3,409091","2016-04-12T00:00:00"
"ENAT3","ON","2017-04-19","0,15","1,0","DIVIDENDO","2017-04-19","2017-04-19","6,02","1,0","2,491694","2017-04-19T00:00:00"
"ENAT3","ON","2018-04-11","1,53632693","1,0","DIVIDENDO","2018-04-11","2018-04-11","12,0","1,0","12,802724","2018-04-11T00:00:00"
"ENAT3","ON","2019-04-18","1,90684828735","1,0","DIVIDENDO","2019-04-18","2019-04-18","15,76","1,0","12,099291","2019-04-18T00:00:00"
"ENAT3","ON","2020-04-16","1,142694902","1,0","DIVIDENDO","2020-04-16","2020-04-16","9,92","1,0","11,519102","2020-04-16T00:00:00"
"ENAT3","ON","2021-04-30","0,19385609816","1,0","DIVIDENDO","2021-04-30","2021-04-30","15,19","1,0","1,276209","2021-04-30T00:00:00"
"ENAT3","ON","2022-04-26","1,70841511833","1,0","DIVIDENDO","2022-04-26","2022-04-26","22,71","1,0","7,522744","2022-04-26T00:00:00"
"ENAT3","ON","2023-04-28","0,14997428753","1,0","DIVIDENDO","2023-04-28","2023-04-28","11,55","1,0","1,298479","2023-04-28T00:00:00"
"ENGI11","UNT","2015-04-30","0,535","1,0","DIVIDENDO","2015-04-30","2015-04-20","13,2","1,0","4,05303","2015-04-30T00:00:00"
"ENGI11","UNT","2015-06-29","0,41","1,0","DIVIDENDO","2015-06-29","2015-06-29","14,33","1,0","2,86113","2015-06-29T00:00:00"
"ENGI11","UNT","2016-02-29","0,286","1,0","DIVIDENDO","2016-02-29","2016-02-24","13,82","1,0","2,069465","2016-02-29T00:00:00"
"ENGI11","UNT","2016-08-12","0,115","1,0","DIVIDENDO","2016-08-17","2016-08-17","22,25","1,0","0,516854","2016-08-17T00:00:00"
"ENGI11","UNT","2017-02-17","0,286","1,0","DIVIDENDO","2017-02-22","2017-02-22","22,7","1,0","1,259912","2017-02-22T00:00:00"
"ENGI11","UNT","2017-08-09","0,28","1,0","DIVIDENDO","2017-08-14","2017-08-14","24,8","1,0","1,129032","2017-08-14T00:00:00"
"ENGI11","UNT","2018-02-23","0,5","1,0","DIVIDENDO","2018-02-28","2018-02-28","33,0","1,0","1,515152","2018-02-28T00:00:00"
"ENGI11","UNT","2018-08-08","0,28","1,0","DIVIDENDO","2018-08-14","2018-08-14","28,61","1,0","0,978679","2018-08-14T00:00:00"
"ENGI11","UNT","2019-02-22","0,65","1,0","DIVIDENDO","2019-02-27","2019-02-27","41,29","1,0","1,574231","2019-02-27T00:00:00"
"ENGI11","UNT","2019-03-19","0,15","1,0","DIVIDENDO","2019-03-22","2019-03-22","40,87","1,0","0,367017","2019-03-22T00:00:00"
"ENGI11","UNT","2019-08-08","0,28","1,0","DIVIDENDO","2019-08-13","2019-08-13","50,41","1,0","0,555445","2019-08-13T00:00:00"
"ENGI11","UNT","2020-02-17","0,32","1,0","DIVIDENDO","2020-02-27","2020-02-27","55,0","1,0","0,581818","2020-02-27T00:00:00"
"ENGI11","UNT","2020-08-13","0,28","1,0","DIVIDENDO","2020-08-18","2020-08-18","45,1","1,0","0,620843","2020-08-18T00:00:00"
"ENGI11","UNT","2021-03-11","1,1","1,0","DIVIDENDO","2021-03-19","2021-03-19","46,05","1,0","2,388708","2021-03-19T00:00:00"
"ENGI11","UNT","2021-08-12","0,65","1,0","DIVIDENDO","2021-08-17","2021-08-17","43,36","1,0","1,499077","2021-08-17T00:00:00"
"ENGI11","UNT","2021-12-21","2,2","1,0","DIVIDENDO","2021-12-30","2021-12-30","44,37","1,0","4,958305","2021-12-30T00:00:00"
"ENGI11","UNT","2022-08-18","1,16","1,0","DIVIDENDO","2022-08-23","2022-08-23","45,97","1,0","2,523385","2022-08-23T00:00:00"
"ENGI11","UNT","2023-03-16","0,8","1,0","DIVIDENDO","2023-03-21","2023-03-21","36,99","1,0","2,162747","2023-03-21T00:00:00"
"ENGI11","UNT","2023-08-10","0,7","1,0","DIVIDENDO","2023-08-15","2023-08-15","48,31","1,0","1,448975","2023-08-15T00:00:00"
"EQTL3","ON","2015-04-17","0,4804777","1,0","DIVIDENDO","2015-04-17","2015-04-17","32,04","1,0","1,499618","2015-04-17T00:00:00"
"EQTL3","ON","2015-12-23","0,35","1,0","JRS CAP PROPRIO","2015-12-23","2015-12-23","35,33","1,0","0,990659","2015-12-23T00:00:00"
"EQTL3","ON","2016-04-15","0,65","1,0","DIVIDENDO","2016-04-15","2016-04-15","40,28","1,0","1,613704","2016-04-15T00:00:00"
"EQTL3","ON","2016-12-26","0,28","1,0","JRS CAP PROPRIO","2016-12-26","2016-12-26","53,0","1,0","0,528302","2016-12-26T00:00:00"
"EQTL3","ON","2017-04-27","0,6079903","1,0","DIVIDENDO","2017-04-27","2017-04-27","57,45","1,0","1,058295","2017-04-27T00:00:00"
"EQTL3","ON","2017-12-27","0,11","1,0","JRS CAP PROPRIO","2018-01-03","2018-01-03","65,85","1,0","0,167046","2018-01-03T00:00:00"
"EQTL3","ON","2018-04-27","1,1010345","1,0","DIVIDENDO","2018-04-27","2018-04-27","71,1","1,0","1,548572","2018-04-27T00:00:00"
"EQTL3","ON","2019-04-30","0,95","1,0","DIVIDENDO","2019-04-30","2019-04-30","82,1","1,0","1,157125","2019-04-30T00:00:00"
"EQTL3","ON","2020-07-17","0,3199683","1,0","DIVIDENDO","2020-07-17","2020-07-17","24,81","1,0","1,289675","2020-07-17T00:00:00"
"EQTL3","ON","2021-04-30","0,72","1,0","DIVIDENDO","2021-04-30","2021-04-30","25,09","1,0","2,869669","2021-04-30T00:00:00"
"EQTL3","ON","2022-04-29","0,64","1,0","DIVIDENDO","2022-04-29","2022-04-29","25,64","1,0","2,4961","2022-04-29T00:00:00"
"EQTL3","ON","2023-04-28","0,35","1,0","DIVIDENDO","2023-04-28","2023-04-28","27,34","1,0","1,280176","2023-04-28T00:00:00"
"ESPA3","ON","2021-04-30","0,060357589","1,0","DIVIDENDO","2021-04-30","2021-04-30","16,6","1,0","0,3636","2021-04-30T00:00:00"
"ESPA3","ON","2021-09-01","0,0348024661","1,0","JRS CAP PROPRIO","2021-09-06","2021-09-06","19,16","1,0","0,181641","2021-09-06T00:00:00"
"ESPA3","ON","2021-09-01","0,0470856894","1,0","DIVIDENDO","2021-09-06","2021-09-06","19,16","1,0","0,24575","2021-09-06T00:00:00"
"EVEN3","ON","2015-04-30","0,262482648","1,0","DIVIDENDO","2015-04-30","2015-04-30","4,96","1,0","5,291989","2015-04-30T00:00:00"
"EVEN3","ON","2016-04-22","0,160137233","1,0","DIVIDENDO","2016-04-22","2016-04-22","3,86","1,0","4,148633","2016-04-22T00:00:00"
"EVEN3","ON","2016-05-05","0,010731501","1,0","DIVIDENDO","2016-05-23","2016-05-23","4,03","1,0","0,26629","2016-05-23T00:00:00"
"EVEN3","ON","2020-04-30","0,14430141","1,0","DIVIDENDO","2020-04-30","2020-04-30","6,74","1,0","2,14097","2020-04-30T00:00:00"
"EVEN3","ON","2021-04-28","0,56420831","1,0","DIVIDENDO","2021-04-28","2021-04-28","10,56","1,0","5,342882","2021-04-28T00:00:00"
"EVEN3","ON","2021-06-15","0,19311758","1,0","DIVIDENDO","2021-06-18","2021-06-18","11,04","1,0","1,749253","2021-06-18T00:00:00"
"EVEN3","ON","2021-12-15","0,07346972","1,0","DIVIDENDO","2021-12-20","2021-12-20","6,28","1,0","1,1699","2021-12-20T00:00:00"
"EVEN3","ON","2022-11-14","0,1500115","1,0","DIVIDENDO","2022-11-18","2022-11-18","5,39","1,0","2,783145","2022-11-18T00:00:00"
"EVEN3","ON","2023-09-15","0,25176699","1,0","DIVIDENDO","2023-09-20","2023-09-20","6,98","1,0","3,606977","2023-09-20T00:00:00"
"EZTC3","ON","2015-04-30","1,108556557","1,0","DIVIDENDO","2015-04-30","2015-04-30","19,15","1,0","5,788807","2015-04-30T00:00:00"
"EZTC3","ON","2016-04-29","0,989774546","1,0","DIVIDENDO","2016-04-29","2016-04-29","16,7","1,0","5,926794","2016-04-29T00:00:00"
"EZTC3","ON","2017-04-28","1,092192211","1,0","DIVIDENDO","2017-04-28","2017-04-28","20,32","1,0","5,374962","2017-04-28T00:00:00"
"EZTC3","ON","2017-12-01","2,67","1,0","DIVIDENDO","2017-12-06","2017-12-06","24,16","1,0","11,051325","2017-12-06T00:00:00"
"EZTC3","ON","2018-04-27","0,516489444","1,0","DIVIDENDO","2018-04-27","2018-04-27","20,45","1,0","2,525621","2018-04-27T00:00:00"
"EZTC3","ON","2019-04-26","0,140397896","1,0","DIVIDENDO","2019-04-26","2019-04-26","26,62","1,0","0,527415","2019-04-26T00:00:00"
"EZTC3","ON","2020-04-28","0,294083781","1,0","DIVIDENDO","2020-04-28","2020-04-28","33,4","1,0","0,88049","2020-04-28T00:00:00"
"EZTC3","ON","2021-04-29","0,423955132","1,0","DIVIDENDO","2021-04-29","2021-04-29","32,8","1,0","1,292546","2021-04-29T00:00:00"
